url,status_code
https://www.latimes.com/subscriptions/images/lat/logo-lat-160x20-000.svg,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-02/eeuu-nevada-en-costa-pacifico-es-unica-en-una-generacion,200
https://www.latimes.com/entertainment-arts/business/story/2023-03-07/top-gun-maverick-ukraine-academy-tom-cruise-paramount,200
https://www.latimes.com/espanol/mexico/articulo/2023-03-07/2-kidnapped-americans-found-dead-mexico-2-others-alive,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-05/eeuu-piden-se-permita-a-acusado-utilizar-telefono-plegable,200
https://www.latimes.com/espanol/california/boletin-informativo/2023-02-09/kiosco-digital-edicion-9-febrero-el-terremoto-en-turquia-un-serio-recordatorio-para-california-kiosco-digital,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-07/produccion-de-comida-podria-agravar-calentamiento-para-2100,200
https://www.latimes.com/california/story/2023-03-05/southern-california-los-angeles-weather-rain-dry-week,200
https://www.latimes.com/lifestyle/story/2023-01-27/la-affairs-married-to-a-man-but-dating-women,200
https://www.latimes.com/topic/arts,200
https://www.latimes.com/lifestyle/story/2020-10-09/what-i-learned-from-my-breast-cancer-diagnosis-melinda-fulmer,200
https://www.latimes.com/about/studios,200
https://www.latimes.com/world-nation/story/2022-05-03/roe-vs-wade-in-jeopardy,200
https://www.latimes.com/world-nation/story/2023-01-03/fda-finalizes-rule-allowing-mail-order-abortion-pills,200
https://www.latimes.com/archives/la-xpm-1993-05-30-tv-41389-story.html,200
https://www.latimes.com/espanol/articulo/2023-02-28/la-county-to-end-covid-state-of-emergency-in-march,200
https://www.latimes.com/food/story/2023-02-20/international-snacks-chips-drinks-exotics-only-los-angeles,200
https://www.latimes.com/lifestyle/story/2023-02-12/how-la-fell-in-love-with-love-song-dedication-shows,200
https://www.latimes.com/sports/hockey/story/2023-03-06/kings-vs-washington-capitals-coverage-nhl-recap,200
https://www.latimes.com/people/stephanie-breijo,200
https://www.latimes.com/espanol/california/articulo/2022-12-23/la-este-desfase-plantea-interrogantes-sobre-si-las-familias-estudiantes,200
https://www.latimes.com/entertainment-arts/awards/story/2023-03-01/the-prosecutor-and-the-actor-who-plays-him-on-taking-down-argentinas-military-regime,200
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-03-01/aceite-de-oliva-en-el-cafe-idea-causa-curiosidad-en-italia,200
