url,size_of_downloaded_page (in bytes),number_of_outlinks,content_type
https://www.latimes.com/business/story/2020-02-19/california-proposes-method-strip-pge-license,257897,153,text/html
https://www.latimes.com/archives/blogs/company-town-blog.rss,71106,0,application/xml
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-27/opinion-obama-was-warned-of-loan-dangers-long-before-solyndra-sank,212419,143,text/html
https://www.latimes.com/business/story/2022-05-23/restaurant-industry-year-on-from-great-resignation,329370,153,text/html
https://www.latimes.com/science/story/2020-02-22/by-decoding-the-coronavirus-genome-scientists-hope-to-gain-the-upper-hand-in-the-outbreak,297253,185,text/html
https://www.latimes.com/archives/la-xpm-2005-sep-22-hm-duplex22-story.html,253684,144,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-09-12/2022-emmys-how-to-watch-nbc-peacock,274531,167,text/html
https://www.latimes.com/sitemap/1988/6,202353,461,text/html
https://www.latimes.com/entertainment-arts/story/2020-01-29/artist-hank-willis-thomas-smashed-dukes-of-hazzard-general-lee-easy-rider,327880,191,text/html
https://www.latimes.com/california/story/2019-12-22/new-transcripts-offer-uncut-glimpse-of-how-rick-singer-worked,271398,157,text/html
https://www.latimes.com/people/david-pierson,230908,150,text/html
https://www.latimes.com/archives/blogs/show-tracker/story/2012-06-04/biggest-loser-kicks-off-season-14-tryouts-in-l-a-on-june-16,211643,144,text/html
https://www.latimes.com/sports/story/2022-01-05/novak-djokovic-revoked-visa-australian-open-covid,263241,160,text/html
https://www.latimes.com/archives/blogs/booster-shots/story/2010-07-08/high-school-students-show-a-slower-rate-of-decline-in-smoking-in-recent-years,210618,138,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-guilty-20190514-story.html,265108,173,text/html
https://www.latimes.com/compare-deals/assets/img/discover-it®-chrome.png?auto=webp%2Csmart,59058,0,image/png
https://www.latimes.com/archives/blogs/company-town-blog/story/2012-05-11/congress-to-hold-hearings-on-universal-emi-merger,209534,140,text/html
https://www.latimes.com/entertainment-arts/shortcomings-viq-sundance-123,196710,131,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2020-12-11/timesoc-latest-news-in-orange-county-timesoc,189375,132,text/html
https://www.latimes.com/california/story/2020-03-03/coronavirus-panic-buying-and-hoarding,257874,165,text/html
https://www.latimes.com/entertainment-arts/books/story/2020-07-15/why-we-swim-bonnie-tsui-book-club,276097,170,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-28/opinion-chris-christie-wont-run-but-doesnt-mind-being-asked,222604,143,text/html
https://www.latimes.com/california/story/2020-02-19/trump-heads-to-central-valley-after-slamming-california-on-immigration-homelessness,280803,170,text/html
https://www.latimes.com/california/story/2020-07-24/the-apartment-was-vacated-in-february-after-a-four-month-wait-the-homeless-man-finally-moved-in,339775,159,text/html
https://www.latimes.com/local/lanow/la-me-usc-administrators-retirement-20190402-story.html,260846,163,text/html
https://www.latimes.com/coupon-codes/static/shop/37447/logo/HBOMax_promo_code.png?width=200&height=200,12987,0,image/png
https://www.latimes.com/business/real-estate/gallery/lil-waynes-miami-beach-mansion,213136,130,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-usc-civil-suit-20190606-story.html,265368,165,text/html
https://www.latimes.com/entertainment/arts/la-et-cm-kerry-james-marshall-20170307-htmlstory.html,265885,166,text/html
https://www.latimes.com/business/story/2022-07-13/inflation-june-new-40-year-high,284111,174,text/html
https://www.latimes.com/sitemap/1988/1,204286,463,text/html
https://www.latimes.com/entertainment/tv/la-et-col1-game-of-thrones-northern-ireland-20190516-htmlstory.html,346251,185,text/html
https://www.latimes.com/california/story/2021-09-20/skelton-california-recall-reform-governor,279422,169,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2020-12-09/timesoc-latest-news-in-orange-county-timesoc,194670,138,text/html
https://www.latimes.com/archives/blogs/booster-shots/story/2010-07-12/some-people-will-fudge-the-truth-to-become-ophthalmologists,217291,145,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-isackson-20190501-story.html,256963,161,text/html
https://www.latimes.com/archives/blogs/show-tracker/story/2012-06-04/food-network-star-recap-giada-plays-the-paradise-card,214523,143,text/html
https://www.latimes.com/coupon-codes/static/shop/37447/logo/HBOMax_promo_code.png?width=110&height=110,5833,0,image/png
https://www.latimes.com/staff/david-carrillo-penaloza.rss,29561,0,application/xml
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-26/opinion-new-gaffe-obama-confuses-jews-with-janitors,213352,143,text/html
https://www.latimes.com/entertainment-arts/business/newsletter/2023-01-23/sundance-film-festival-20-days-in-mariupol-sometimes-i-think-about-dying-wide-shot-the-wide-shot,297045,163,text/html
https://www.latimes.com/archives/blogs/company-town-blog/story/2012-05-14/news-corp-buys-stake-in-chinese-film-studio,220378,140,text/html
https://www.latimes.com/compare-deals/assets/img/discover-it®-cash-back.png?auto=webp%2Csmart,69355,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34221/logo/Wayfair_Logo_.png?width=200&height=200,8578,0,image/png
https://www.latimes.com/local/lanow/la-me-college-admissions-phase-parents-20190326-story.html,259958,168,text/html
https://www.latimes.com/california/story/2023-02-10/california-buildings-share-deadly-flaw-as-those-in-turkey-quake,291825,192,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-caplan-huneeus-plea-20190521-story.html,268749,157,text/html
https://www.latimes.com/local/wildfires/la-me-ln-california-fires-ferguson-20180808-story.html,263951,159,text/html
https://www.latimes.com/sports/story/2022-09-05/frances-tiafoe-ends-rafael-nadal-winning-streak-us-open,273474,165,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-02-14/eminem-kneeling-super-bowl-lvi-colin-kaepernick,310177,198,text/html
https://www.latimes.com/projects/la-me-sea-level-rise-california-coast/static/img/pacifica01_low.jpg,3011,0,image/jpeg
https://www.latimes.com/california/story/2020-06-12/racism-making-more-black-people-la-homeless,285732,170,text/html
https://www.latimes.com/entertainment-arts/books/story/2022-03-15/reyna-grande-ballad-of-love-and-glory,298598,179,text/html
https://www.latimes.com/archives/blogs/la-now/story/2013-03-22/at-annual-roast-greuel-and-garcetti-trade-barbs-for-laughs,217974,144,text/html
https://www.latimes.com/politics/la-pol-ca-assembly-special-election-20170930-story.html,260546,163,text/html
https://www.latimes.com/archives/blogs/show-tracker/story/2012-06-04/spartacus-to-end-next-season-on-starz,212628,146,text/html
https://www.latimes.com/sitemap/1988/3,202472,463,text/html
https://www.latimes.com/coupon-codes/static/shop/34221/logo/Wayfair_Logo_.png?width=110&height=110,4805,0,image/png
https://www.latimes.com/archives/blogs/culture-monster-blog/story/2010-12-14/kadir-nelsons-cover-art-for-new-michael-jackson-album,212645,147,text/html
https://www.latimes.com/entertainment-arts/tv/story/2019-10-21/hbo-catherine-the-great-helen-mirren,288686,168,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-28/opinion-top-obama-strategist-sees-a-titanic-struggle-next-year,215373,142,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2021-01-20/timesoc-latest-news-in-orange-county-timesoc,187719,125,text/html
https://www.latimes.com/archives/blogs/booster-shots/story/2010-07-12/the-key-to-an-athletes-speed-may-be-the-bodys-center-of-gravity,210989,140,text/html
https://www.latimes.com/business/story/2022-06-30/southern-california-home-prices-decline-recession,276317,162,text/html
https://www.latimes.com/entertainment-arts/cat-person-viq-sundance-123,199426,136,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-parents-20190325-story.html,257237,166,text/html
https://www.latimes.com/california/story/2020-07-13/california-couple-guilty-pleas-admissions-scandal,257334,160,text/html
https://www.latimes.com/local/lanow/la-me-lori-loughlin-college-admissions-scandal-defense-20190417-story.html,269644,172,text/html
https://www.latimes.com/business/real-estate/gallery/la-fi-albert-pujols-irvine-mansion-photos,198070,123,text/html
https://www.latimes.com/lifestyle/image/story/2021-08-18/four-l-a-photographers-capture-the-fluid-world-of-parenting-family,376910,168,text/html
https://www.latimes.com/california/story/2021-10-23/guatemalan-designer-mayan-roots-black-and-white,335668,178,text/html
https://www.latimes.com/sports/story/2022-09-08/alcaraz-tops-sinner-latest-us-open-finish,277083,161,text/html
https://www.latimes.com/entertainment-arts/books/story/2020-08-03/migrations-by-charlotte-mcconaghy-review,273412,175,text/html
https://www.latimes.com/archives/blogs/show-tracker/story/2012-06-04/game-of-thrones-recap-all-men-must-die,225710,141,text/html
https://www.latimes.com/compare-deals/assets/img/discover-it®-miles.png?auto=webp%2Csmart,115389,0,image/png
https://www.latimes.com/entertainment-arts/story/2021-03-31/lucas-museum-narrative-art-judith-baca-great-wall-mural,274629,183,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-09-20/netflix-global-expansion-international-tv-bella-bajaria-lupin,299932,175,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-26/opinion-late-night-jokes-starbucks-ceo-reveals-how-he-got-rich,217423,144,text/html
https://www.latimes.com/archives/blogs/booster-shots/story/2010-07-07/tell-the-fda-how-you-want-the-bad-news-delivered-on-your-fave-restaurant-food,214543,147,text/html
https://www.latimes.com/sitemap/1988/2,201474,461,text/html
https://www.latimes.com/sitemap/1986/11,203086,459,text/html
https://www.latimes.com/business/real-estate/gallery/la-fi-fred-armisen-los-feliz-home-photos,204260,126,text/html
https://www.latimes.com/sitemap/1977/10,150408,124,text/html
https://www.latimes.com/california/story/2019-10-16/menlo-park-mother-rigged-son-act-exploited-affirmative-action,261487,154,text/html
https://www.latimes.com/business/technology/story/2020-10-15/youtube-bans-some-qanon-content-following-facebook-and-twitter,268188,152,text/html
https://www.latimes.com/california/story/2020-04-01/usc-admissions-official-guilty-plea-chinese-students,256268,156,text/html
https://www.latimes.com/entertainment-arts/business/newsletter/2023-01-22/sundance-film-festival-magazine-dreams-jury-polite-society-eugenio-derbez-the-wide-shot,292468,175,text/html
https://www.latimes.com/archives/blogs/show-tracker/story/2012-06-04/tuesdays-talk-shows-morgan-freeman-jill-biden-gary-johnson,209757,140,text/html
https://www.latimes.com/lifestyle/image/story/2021-08-18/la-ig-evelynn-escobar-cuarentena,308461,157,text/html
https://www.latimes.com/entertainment-arts/movies/story/2021-03-11/review-operation-varsity-blues-college-admissions-scandal-documentary,259650,163,text/html
https://www.latimes.com/entertainment/tv/la-et-st-craig-mazin-chernobyl-20190503-story.html,293440,168,text/html
https://www.latimes.com/entertainment-arts/books/story/2021-08-17/billie-jean-king-interview-all-in,296811,170,text/html
https://www.latimes.com/archives/blogs/booster-shots/story/2010-07-09/millions-of-yearly-visits-to-the-er-involve-patients-with-mental-disorders-and-substance-abuse-problems,210329,138,text/html
https://www.latimes.com/projects/la-me-sea-level-rise-california-coast/static/img/sliders/ib_Image-0.5.png,22263,0,image/png
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-30/opinion-iowa-determined-to-go-first-in-gop-presidential-nomination-race,220417,146,text/html
https://www.latimes.com/sitemap/1988/12,201459,462,text/html
https://www.latimes.com/sitemap/1986/12,201891,458,text/html
https://www.latimes.com/sitemap/1977/9,150431,124,text/html
https://www.latimes.com/games/best-classic-freecell-solitaire.rss,561,0,application/xml
https://www.latimes.com/socal/daily-pilot/news/newsletter/2021-01-22/timesoc-orange-county-newsletter-timesoc,184380,121,text/html
https://www.latimes.com/compare-deals/assets/img/discover-it®-balance-transfer.png?auto=webp%2Csmart,69414,0,image/png
https://www.latimes.com/business/story/2022-06-26/how-previous-home-sales-might-hurt-you-when-figuring-capital-gains-tax,266712,159,text/html
https://www.latimes.com/lifestyle/image/story/2021-08-18/essence-harden-interviews-adee-roberson-on-art-friendship,318122,156,text/html
https://www.latimes.com/local/california/la-me-rudy-meredith-plea-appearance-20190328-story.html,258439,155,text/html
https://www.latimes.com/newsletters/essential-arts.rss,559,0,application/xml
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-rick-singer-wealth-advisor-stanford-20190621-story.html,277940,162,text/html
https://www.latimes.com/archives/blogs/show-tracker.rss,72962,0,application/xml
https://www.latimes.com/business/real-estate/story/2021-08-12/floyd-mayweather-lands-a-miami-mansion-for-18-million,277731,165,text/html
https://www.latimes.com/sitemap/1989/12,209772,466,text/html
https://www.latimes.com/entertainment-arts/movies/story/2020-08-21/tenet-review-nolan-covid,283230,165,text/html
https://www.latimes.com/local/lanow/la-me-huffman-loughin-college-admissions-cheating-hearing-boston-20190322-story.html,252209,163,text/html
https://www.latimes.com/archives/blogs/booster-shots/story/2010-07-08/genetic-study-on-longevity-may-be-flawed,210314,141,text/html
https://www.latimes.com/entertainment-arts/books/story/2020-01-28/ocean-vuong-la-times-book-club-on-earth-were-briefly-gorgeous,278471,165,text/html
https://www.latimes.com/sitemap/1977/8,151002,127,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2020-12-18/timesoc-latest-news-in-orange-county-timesoc,187711,125,text/html
https://www.latimes.com/california/story/2023-01-25/half-moon-bay-shooting-gunman-victims,300854,180,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-27/opinion-robert-gates-warns-we-are-now-in-uncharted-waters-with-our-dysfunctional-politics,230049,137,text/html
https://www.latimes.com/sitemap/1988/11,201604,460,text/html
https://www.latimes.com/sports/ucla/la-sp-jorge-salcedo-20190321-story.html,226394,148,text/html
https://www.latimes.com/entertainment-arts/newsletter/2022-11-19/two-new-projects-show-that-when-it-comes-to-housing-small-can-be-beautiful-essential-arts-arts-culture,308833,206,text/html
https://www.latimes.com/projects/parentsarecool/assets/processed-images/issue-covers/image-i1.913fb08a.jpg,26861,0,image/jpeg
https://www.latimes.com/sitemap/1986/10,202402,460,text/html
https://www.latimes.com/entertainment-arts/story/2021-07-21/amy-sherald-kehinde-wiley-steven-spielberg-lacma-gala,254850,167,text/html
https://www.latimes.com/sitemap/1977/5,150653,125,text/html
https://www.latimes.com/california/story/2021-02-05/former-tpg-executive-william-mcglashan-to-plead-guilty-in-college-admissions-scandal,260392,156,text/html
https://www.latimes.com/archives/blogs/show-tracker/story/2012-06-04/mad-men-recap-a-moment-before-you-need-more-happiness,229653,145,text/html
https://www.latimes.com/socal/daily-pilot/news/newsletter/2020-12-16/timesoc-latest-news-in-orange-county-timesoc,186313,122,text/html
https://www.latimes.com/entertainment/tv/la-et-st-chernobyl-hbo-review-jared-harris-20190503-story.html,277180,163,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-24/opinion-herman-cain-handily-wins-florida-gop-straw-poll,222102,155,text/html
https://www.latimes.com/sports/la-xpm-2013-oct-23-la-sp-ducks-silfverberg-20131024-story.html,245162,156,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-08-16/loki-music-themes-composer-natalie-holt-tom-hiddleston,252146,154,text/html
https://www.latimes.com/local/lanow/la-me-fraud-lawsuit-explainer-20190323-story.html,267253,160,text/html
https://www.latimes.com/entertainment-arts/books/story/2020-03-02/book-club-steph-cha-joe-ide,246483,158,text/html
https://www.latimes.com/world-nation/story/2019-08-03/el-paso-texas-reports-of-shooting,353421,194,text/html
https://www.latimes.com/business/story/2023-02-10/housing-market-making-toilet-paper-more-expensive,264246,157,text/html
https://www.latimes.com/local/lanow/la-me-felicity-huffman-admissions-scandal-legal-20190408-story.html,252732,161,text/html
https://www.latimes.com/entertainment/arts/la-xpm-2013-aug-15-la-et-cm-lacma-tarpits-20130815-story.html,259033,163,text/html
https://www.latimes.com/entertainment-arts/newsletter/2022-10-22/how-the-opera-pauline-brought-rudolph-schindlers-innovative-modernist-house-to-life-essential-arts-arts-culture,304506,201,text/html
https://www.latimes.com/sitemap/1977/6,150490,124,text/html
https://www.latimes.com/sitemap/1989/11,205748,465,text/html
https://www.latimes.com/sitemap/1988/10,201926,462,text/html
https://www.latimes.com/archives/blogs/opinion-la.rss,80956,0,application/xml
https://www.latimes.com/projects/la-me-sea-level-rise-california-coast/static/img/sliders/sf-web-0.5.png,31082,0,image/png
https://www.latimes.com/projects/parentsarecool/assets/processed-images/issue-covers/image-i3.71023fdd.jpg,62575,0,image/jpeg
https://www.latimes.com/sitemap/1977/1,150413,124,text/html
https://www.latimes.com/california/story/2019-12-18/college-admissions-scandal-mcglashan-evidence,264302,157,text/html
https://www.latimes.com/entertainment-arts/books/story/2020-04-28/review-the-cowboys-of-compton-first-a-curiosity-and-then-a-legacy,270713,162,text/html
https://www.latimes.com/local/lanow/la-me-ln-american-pilot-dies-20181018-story.html,246137,156,text/html
https://www.latimes.com/sitemap/1986/7,201535,457,text/html
https://www.latimes.com/archives/blogs/show-tracker/story/2012-06-05/show-tracker-is-getting-a-face-lift,205104,138,text/html
https://www.latimes.com/entertainment-arts/story/2020-09-18/lacma-demolition-photos,260434,167,text/html
https://www.latimes.com/business/story/2022-06-19/ira-401k-retirement-account-contributions-differ-explainer,260268,160,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-27/opinion-rick-perrys-underwhelming-debates-do-they-matter,214923,144,text/html
https://www.latimes.com/archives/blogs/la-now/story/2013-03-22/man-with-replica-pistol-killed-by-huntington-beach-police,212660,144,text/html
https://www.latimes.com/world-nation/story/2022-05-14/straight-up-a-racially-motivated-hate-crime-gunman-kills-10-at-buffalo-supermarket,273102,160,text/html
https://www.latimes.com/science/story/2022-10-06/spreading-lies-about-covid-19-could-get-doctors-disciplined-in-california,294310,191,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-usc-20190716-story.html,276416,159,text/html
https://www.latimes.com/california/story/2020-01-29/college-admissions-scandal-chinese-mother-plea-deal,276698,162,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket.rss,88334,0,application/xml
https://www.latimes.com/business/real-estate/story/2022-11-10/ryan-seacrest-sells-beverly-hills-home-for-51-million-a-deep-discount,287507,166,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-ali-khosroshahin-plea-20190603-story.html,254420,159,text/html
https://www.latimes.com/entertainment-arts/awards/newsletter/2022-08-19/envelope-newsletter-jean-smart-emmys-comedy-the-envelope-glenns-edition,267097,170,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-27/opinion-candidates-go-pg-13-on-the-press,219649,146,text/html
https://www.latimes.com/sitemap/1981/10,150434,124,text/html
https://www.latimes.com/entertainment-arts/books/story/2022-01-19/stephanie-land-maid-netflix-book-club,271241,159,text/html
https://www.latimes.com/sports/rams/story/2022-02-14/rams-repeat-questions-roster-aaron-donalds-future,258865,167,text/html
https://www.latimes.com/world-nation/story/2020-08-13/belarus-women-protests-disputed-election-results,262136,161,text/html
https://www.latimes.com/entertainment-arts/story/2020-04-07/lacma-demolition-begins-photos,266003,170,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-05-27/stranger-things-season-4-netflix-cast-teen-culture-1980s,294139,172,text/html
https://www.latimes.com/entertainment-arts/newsletter/2022-12-10/helen-escobedo-monument-to-the-taco-and-cigarette-essential-arts-arts-culture,314345,211,text/html
https://www.latimes.com/california/story/2021-06-22/el-salvador-upbringing-inspires-disney-animator-career,341154,159,text/html
https://www.latimes.com/california/story/2022-10-28/rising-homelessness-in-the-latino-community,374722,168,text/html
https://www.latimes.com/local/lanow/la-me-california-coast-storm-damage-20190313-story.html,280622,172,text/html
https://www.latimes.com/business/story/2023-02-04/heres-what-is-new-for-medicare-in-2023,271884,161,text/html
https://www.latimes.com/world-nation/story/2023-02-02/us-military-expand-australia-darwin-port-china-controls,321752,165,text/html
https://www.latimes.com/sitemap/1989/10,207871,466,text/html
https://www.latimes.com/business/la-fi-wagetheft-construction-20190211-story.html,263363,156,text/html
https://www.latimes.com/sitemap/1986/6,200432,456,text/html
https://www.latimes.com/business/real-estate/gallery/morgan-browns-mediterranean-style-compound,219089,133,text/html
https://www.latimes.com/sitemap/1981/11,150828,126,text/html
https://www.latimes.com/coupon-codes/static/shop/35630/logo/Bed_Bath_and_Beyond_coupon.png?width=200&height=200,4040,0,image/png
https://www.latimes.com/california/story/2019-09-13/felicity-huffman-college-admissions-scandal-full-statement,254499,154,text/html
https://www.latimes.com/world-nation/story/2022-11-22/virginia-police-multiple-people-killed-in-walmart-shooting,279220,162,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-10-01/opinion-top-of-the-tickets-andrew-malcolm-moving-on,206479,138,text/html
https://www.latimes.com/opinion/readersreact/la-ol-le-college-admissions-expelling-students-20190323-story.html,251603,150,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-26/opinion-dick-cheneys-new-heart-awakens-times-letter-writers,212004,140,text/html
https://www.latimes.com/business/story/2021-08-16/doctors-coronavirus-misinformation-license,307525,189,text/html
https://www.latimes.com/politics/la-pol-ca-housing-legislation-signed-20170929-htmlstory.html,256890,169,text/html
https://www.latimes.com/entertainment-arts/movies/story/2022-07-10/thor-love-and-thunder-box-office-marvel,266932,163,text/html
https://www.latimes.com/local/california/la-me-college-admissions-scandal-indictment-20190326-story.html,264586,162,text/html
https://www.latimes.com/sitemap/1986/9,201612,456,text/html
https://www.latimes.com/world-nation/story/2020-09-01/belarus-poll-workers-describe-fraud-presidential-election,301395,168,text/html
https://www.latimes.com/coupon-codes/static/shop/36214/logo/Visible_Promo_Code.png?width=200&height=200,7195,0,image/png
https://www.latimes.com/california/story/2023-02-10/san-pedro-fish-market-closing-ports-o-call,264624,165,text/html
https://www.latimes.com/sitemap/1981/8,150429,124,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-02-08/mickey-guyton-national-anthem-super-bowl-2022,290079,169,text/html
https://www.latimes.com/opinion/editorials/la-ed-lacma-20141104-story.html,257893,149,text/html
https://www.latimes.com/sports/story/2022-12-16/jimmy-kimmel-bowl-sofi-stadium-washington-state-fresno-state,284229,157,text/html
https://www.latimes.com/entertainment-arts/story/2022-11-08/joan-didion-remains-elusive-in-a-museum-show-inspired-by-her-writing-life,324761,173,text/html
https://www.latimes.com/local/lanow/la-me-salt-marsh-climate-change-20180221-story.html,269331,161,text/html
https://www.latimes.com/archives/blogs/top-of-the-ticket/story/2011-09-29/opinion-herman-cain-im-the-president-of-the-united-states-of-america,224119,149,text/html
https://www.latimes.com/entertainment-arts/newsletter/2022-12-17/how-are-museums-doing-in-their-goals-to-diversify-collections-not-so-hot-says-a-new-report-essential-arts-arts-culture,311662,210,text/html
https://www.latimes.com/sitemap/1989/8,202168,462,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-26/opinion-gov-browns-tax-the-rich-pitch-looks-like-a-winner,216527,144,text/html
https://www.latimes.com/politics/la-pol-ca-kevin-deleon-future-elections-20170921-story.html,267422,167,text/html
https://www.latimes.com/sports/la-sp-ucla-admissions-guerrero-rebholz-20190413-story.html,260921,157,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-isackson-20190418-story.html,269714,157,text/html
https://www.latimes.com/california/story/2019-09-17/canadian-mom-charged-college-admissions-scandal-ucla-fake-soccer-player,261142,155,text/html
https://www.latimes.com/sports/hockey/story/2021-10-14/column-rookie-mason-mctavish-provides-encouraging-sign-for-team-that-needs-all-the-help-it-can-get,255866,159,text/html
https://www.latimes.com/coupon-codes/static/shop/37618/logo/Vivid_Seats_Promo_Code.png?width=200&height=200,5501,0,image/png
https://www.latimes.com/entertainment-arts/movies/story/2022-02-14/super-bowl-2022-movie-tv-trailers-sonic-lord-of-the-rings,282251,153,text/html
https://www.latimes.com/entertainment-arts/story/2019-09-24/lacma-betye-saar-call-response-review,261026,163,text/html
https://www.latimes.com/california/story/2020-08-21/lori-loughlin-mossimo-giannulli-college-admissions-scandal-sentencing,278106,165,text/html
https://www.latimes.com/projects/parentsarecool/assets/la-ig-issue3-flag-yellow-main.be5b2259.png,370222,0,image/png
https://www.latimes.com/sitemap/1981/5,150421,124,text/html
https://www.latimes.com/business/real-estate/gallery/vin-scullys-hidden-hills-home,217729,132,text/html
https://www.latimes.com/entertainment-arts/business/newsletter/2023-01-17/disneys-proxy-battle-is-igers-latest-headache-sundance-film-festival-hollywood-the-wide-shot,271702,171,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-23/opinion-letters-on-letters-on-healthcare-reform,212977,141,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-colburn-20190416-story.html,262489,167,text/html
https://www.latimes.com/sitemap/1989/7,201140,462,text/html
https://www.latimes.com/entertainment-arts/newsletter/2022-10-15/essential-arts-san-diego-rady-shell-adds-a-sensational-socal-spot-for-an-outdoor-concert-essential-arts-arts-culture,316268,209,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-02-18/trump-fox-news-conservative-viewers-murdoch-newsmax,292470,178,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-02-11/roc-nation-super-bowl-2022-halftime-show-nfl,315446,177,text/html
https://www.latimes.com/local/lanow/la-me-schaepe-singer-college-admissions-scandal-20190327-story.html,264401,158,text/html
https://www.latimes.com/world-nation/story/2022-10-07/nobel-peace-prize,299397,169,text/html
https://www.latimes.com/sitemap/1981/1,150427,124,text/html
https://www.latimes.com/business/real-estate/gallery/sandra-bullocks-valley-center-ranch,212361,130,text/html
https://www.latimes.com/california/story/2020-03-31/college-admissons-scandal-northern-california-mother-sentenced-to-months-in-prison,262512,154,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-prosecutor-interviews-20190418-story.html,257203,159,text/html
https://www.latimes.com/coupon-codes/static/shop/37618/logo/Vivid_Seats_Promo_Code.png?width=110&height=110,2559,0,image/png
https://www.latimes.com/lifestyle/image/story/2021-08-18/foot-lockers-new-creative-director-is-the-l-a-style-visionary-the-global-athletic-wear-industry-needs,320033,169,text/html
https://www.latimes.com/nation/politics/politicsnow/la-pn-rnc-chair-immigration-reform-20140318-story.html,252597,154,text/html
https://www.latimes.com/entertainment-arts/newsletter/2022-10-29/artist-richard-turner-night-sky-chapman-university-essential-arts-arts-culture,307721,198,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-26/opinion-santa-monica-college-lost-opportunity-costs,214810,142,text/html
https://www.latimes.com/world-nation/story/2020-08-11/belarusian-challenger-flees-to-lithuania-amid-protests,253511,156,text/html
https://www.latimes.com/sitemap/1989/9,202420,462,text/html
https://www.latimes.com/sitemap/1986/8,202246,457,text/html
https://www.latimes.com/business/real-estate/gallery/sylvester-stallones-hidden-hills-home,212601,130,text/html
https://www.latimes.com/california/story/2021-10-08/parents-convicted-in-first-trial-of-college-bribery-scandal,262575,157,text/html
https://www.latimes.com/california/story/2019-08-23/father-subpoenas-usc-for-admissions-records,280602,165,text/html
https://www.latimes.com/coupon-codes/static/shop/34254/logo/MAC_Cosmetics_coupons.png?width=200&height=200,2640,0,image/png
https://www.latimes.com/business/la-fi-car-wash-wage-theft-20190417-story.html,265112,159,text/html
https://www.latimes.com/entertainment-arts/story/2020-02-20/lacma-debt-michael-govan-peter-zumthor-building,322351,191,text/html
https://www.latimes.com/coupon-codes/static/shop/34254/logo/MAC_Cosmetics_coupons.png?width=110&height=110,1731,0,image/png
https://www.latimes.com/coupon-codes/static/shop/35630/logo/Bed_Bath_and_Beyond_coupon.png?width=110&height=110,3809,0,image/png
https://www.latimes.com/opinion/editorials/la-ed-ucla-admissions-scandal-20190416-story.html,254219,153,text/html
https://www.latimes.com/projects/parentsarecool/assets/processed-images/issue-covers/image-i2.8203cd83.jpg,49909,0,image/jpeg
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-26/opinion-santorums-faulty-premise-on-healthcare-reform,221228,147,text/html
https://www.latimes.com/world-nation/story/2021-09-06/belarus-opposition-activists-lengthy-prison-sentences,269323,161,text/html
https://www.latimes.com/politics/story/2020-08-06/war-room-arms-black-latino-voters-against-disinformation,273152,161,text/html
https://www.latimes.com/politics/la-na-pol-trump-bush-transcript-20161007-snap-htmlstory.html,244438,156,text/html
